_id,listing_url,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,cleaning_fee,extra_people,guests_included,images,review_scores,host_id,host_url,host_name,host_location,host_response_time,host_thumbnail_url,host_picture_url,host_neighbourhood,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,host_total_listings_count,host_verifications,street,suburb,government_area,market,country,country_code,location_type,longitude,latitude,is_location_exact,availability_30,availability_60,availability_90,availability_365,amenities
10069642,https://www.airbnb.com/rooms/10069642,Ótimo Apto proximo Parque Olimpico,Apartment,Entire home/apt,Real Bed,15,20,strict_14_with_grace_period,5,2,2,0,2,858,112,75,1,{'picture_url': 'https://a0.muscache.com/im/pictures/5b1f4beb-6e06-41f0-970b-044f2f28d957.jpg?aki_policy=large'},{},51670240,https://www.airbnb.com/users/show/51670240,Jonathan,"Resende, Rio de Janeiro, Brazil",0,https://a0.muscache.com/im/pictures/9a6839d9-9bea-451b-961d-5965894b9b9a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/9a6839d9-9bea-451b-961d-5965894b9b9a.jpg?aki_policy=profile_x_medium,Not Specified,0.0,No,Yes,No,1,1,"['email', 'phone', 'jumio', 'government_id']","Rio de Janeiro, Rio de Janeiro, Brazil",Recreio dos Bandeirantes,Recreio dos Bandeirantes,Rio De Janeiro,Brazil,BR,Point,-43.4311123147628,-23.00035792660916,False,0,0,0,0,"['Air conditioning', 'Buzzer/wireless intercom', 'Cable TV', 'Doorman', 'Elevator', 'Essentials', 'Family/kid friendly', 'Free parking on premises', 'Gym', 'Hair dryer', 'Internet', 'Iron', 'Kitchen', 'TV', 'Washer', 'Wheelchair accessible', 'Wifi']"
10108388,https://www.airbnb.com/rooms/10108388,Sydney Hyde Park City Apartment (checkin from 6am),Apartment,Entire home/apt,Real Bed,2,30,moderate,2,1,1,109,1,185,120,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/a2e7de4a-6349-4515-acd3-c788d6f2abcf.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 100}",16187044,https://www.airbnb.com/users/show/16187044,Desireé,Australia,within an hour,https://a0.muscache.com/im/users/16187044/profile_pic/1402737505/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/16187044/profile_pic/1402737505/original.jpg?aki_policy=profile_x_medium,Darlinghurst,100.0,Yes,Yes,Yes,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']","Darlinghurst, NSW, Australia",Darlinghurst,Sydney,Sydney,Australia,AU,Point,151.21346,-33.87603,False,5,16,35,265,"['Air conditioning', 'Bed linens', 'Building staff', 'Carbon monoxide detector', 'Cleaning before checkout', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Fire extinguisher', 'First aid kit', 'Flat path to front door', 'Gym', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Microwave', 'Oven', 'Patio or balcony', 'Pool', 'Private living room', 'Refrigerator', 'Self check-in', 'Shampoo', 'Smoke detector', 'Step-free access', 'Step-free access', 'Stove', 'TV', 'Washer', 'Well-lit path to entrance', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']"
10082422,https://www.airbnb.com/rooms/10082422,Nice room in Barcelona Center,Apartment,Private room,Real Bed,1,9,flexible,2,1,2,0,1,50,10,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/aed1923a-69a6-4614-99d0-fd5c8f41ebda.jpg?aki_policy=large'},{},30393403,https://www.airbnb.com/users/show/30393403,Anna,"Barcelona, Catalonia, Spain",0,https://a0.muscache.com/im/users/30393403/profile_pic/1427876639/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/30393403/profile_pic/1427876639/original.jpg?aki_policy=profile_x_medium,Dreta de l'Eixample,0.0,No,Yes,No,1,1,"['phone', 'facebook']","Barcelona, Catalunya, Spain",Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,2.16942,41.40082,True,0,0,0,0,"['Elevator', 'Hair dryer', 'Heating', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Shampoo', 'Washer', 'Wifi']"
10120414,https://www.airbnb.com/rooms/10120414,The LES Apartment,Apartment,Entire home/apt,Real Bed,3,1125,flexible,3,1,1,0,1,150,0,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/0113fa69-96c5-4241-a949-854a48d8d9e0.jpg?aki_policy=large'},{},33231070,https://www.airbnb.com/users/show/33231070,Mert,"New York, New York, United States",0,https://a0.muscache.com/im/users/33231070/profile_pic/1431469729/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/33231070/profile_pic/1431469729/original.jpg?aki_policy=profile_x_medium,Not Specified,0.0,No,Yes,Yes,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']","New York, NY, United States",Manhattan,Lower East Side,New York,United States,US,Point,-73.98944,40.72063,False,0,0,0,0,"['24-hour check-in', 'Air conditioning', 'Buzzer/wireless intercom', 'Dryer', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Shampoo', 'TV', 'Washer', 'Wifi']"
10138784,https://www.airbnb.com/rooms/10138784,Room Close to LGA and 35 mins to Times Square,Apartment,Private room,Real Bed,2,1125,strict_14_with_grace_period,2,1,1,123,1,46,15,10,1,{'picture_url': 'https://a0.muscache.com/im/pictures/f1c9e2c8-c619-4c97-afab-b8bf0ae9ea1d.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 9, 'review_scores_value': 10, 'review_scores_rating': 99}",52031360,https://www.airbnb.com/users/show/52031360,Cheer,"New York, New York, United States",within an hour,https://a0.muscache.com/im/pictures/1e61ad3c-eb0f-486a-ac09-1a834973d8cd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/1e61ad3c-eb0f-486a-ac09-1a834973d8cd.jpg?aki_policy=profile_x_medium,Jackson Heights,100.0,Yes,Yes,Yes,1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']","Queens, NY, United States",Queens,Jackson Heights,New York,United States,US,Point,-73.88025,40.74953,True,30,60,90,365,"['Air conditioning', 'Bed linens', 'Buzzer/wireless intercom', 'Dog(s)', 'Elevator', 'Essentials', 'First aid kit', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Internet', 'Other pet(s)', 'Pets live on this property', 'Shampoo', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']"
10030955,https://www.airbnb.com/rooms/10030955,Apt Linda Vista Lagoa - Rio,Apartment,Private room,Real Bed,1,1125,flexible,2,1,1,0,2,701,250,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/59c516bd-c7c3-4dae-8625-aff5f55ece53.jpg?aki_policy=large'},{},51496939,https://www.airbnb.com/users/show/51496939,Livia,BR,0,https://a0.muscache.com/im/pictures/b7911710-9088-451d-a27b-62ad2fc2eac0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/b7911710-9088-451d-a27b-62ad2fc2eac0.jpg?aki_policy=profile_x_medium,Lagoa,0.0,No,Yes,No,1,1,"['email', 'phone', 'jumio', 'government_id']","Rio de Janeiro, Rio de Janeiro, Brazil",Lagoa,Lagoa,Rio De Janeiro,Brazil,BR,Point,-43.205047082633435,-22.971950988341874,True,28,58,88,363,"['24-hour check-in', 'Air conditioning', 'Buzzer/wireless intercom', 'Cable TV', 'Doorman', 'Elevator', 'Essentials', 'Family/kid friendly', 'Free parking on premises', 'Gym', 'Internet', 'Kitchen', 'Pool', 'TV', 'Washer', 'Wifi']"
10006546,https://www.airbnb.com/rooms/10006546,Ribeira Charming Duplex,House,Entire home/apt,Real Bed,2,30,moderate,8,3,5,51,1,80,35,15,6,{'picture_url': 'https://a0.muscache.com/im/pictures/e83e702f-ef49-40fb-8fa0-6512d7e26e9b.jpg?aki_policy=large'},"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 9, 'review_scores_rating': 89}",51399391,https://www.airbnb.com/users/show/51399391,Ana&Gonçalo,"Porto, Porto District, Portugal",within an hour,https://a0.muscache.com/im/pictures/fab79f25-2e10-4f0f-9711-663cb69dc7d8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/fab79f25-2e10-4f0f-9711-663cb69dc7d8.jpg?aki_policy=profile_x_medium,Not Specified,100.0,No,Yes,Yes,3,3,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']","Porto, Porto, Portugal",Not Specified,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,-8.61308,41.1413,False,28,47,74,239,"['Bed linens', 'Buzzer/wireless intercom', 'Cable TV', 'Cleaning before checkout', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Iron', 'Kitchen', 'Microwave', 'Oven', 'Pack ’n Play/travel crib', 'Paid parking off premises', 'Pets allowed', 'Refrigerator', 'Room-darkening shades', 'Smoking allowed', 'Stove', 'TV', 'Washer', 'Waterfront', 'Wifi']"
10047964,https://www.airbnb.com/rooms/10047964,Charming Flat in Downtown Moda,House,Entire home/apt,Real Bed,2,1125,flexible,6,2,6,1,1,527,211,211,1,{'picture_url': 'https://a0.muscache.com/im/pictures/231120b6-e6e5-4514-93cd-53722ac67de1.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 100}",1241644,https://www.airbnb.com/users/show/1241644,Zeynep,"Istanbul, Istanbul, Turkey",0,https://a0.muscache.com/im/users/1241644/profile_pic/1426581715/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1241644/profile_pic/1426581715/original.jpg?aki_policy=profile_x_medium,Moda,0.0,No,Yes,Yes,2,2,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']","Kadıköy, İstanbul, Turkey",Moda,Kadikoy,Istanbul,Turkey,TR,Point,29.03133,40.98585,True,27,57,87,362,"['24-hour check-in', 'Cable TV', 'Cat(s)', 'Essentials', 'Family/kid friendly', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Heating', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Pets allowed', 'Pets live on this property', 'Shampoo', 'TV', 'Washer', 'Wifi']"
1001265,https://www.airbnb.com/rooms/1001265,Ocean View Waikiki Marina w/prkg,Condominium,Entire home/apt,Real Bed,3,365,strict_14_with_grace_period,2,1,1,96,1,115,100,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/15037101/5aff14a7_original.jpg?aki_policy=large'},"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 8, 'review_scores_checkin': 9, 'review_scores_communication': 9, 'review_scores_location': 10, 'review_scores_value': 9, 'review_scores_rating': 84}",5448114,https://www.airbnb.com/users/show/5448114,David,"Honolulu, Hawaii, United States",within an hour,https://a0.muscache.com/im/users/5448114/profile_pic/1363202219/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/5448114/profile_pic/1363202219/original.jpg?aki_policy=profile_x_medium,Waikiki,98.0,No,Yes,No,18,18,"['email', 'phone', 'reviews', 'kba']","Honolulu, HI, United States",Oʻahu,Primary Urban Center,Oahu,United States,US,Point,-157.83919,21.28634,True,16,46,76,343,"['Air conditioning', 'BBQ grill', 'Bed linens', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Disabled parking spot', 'Dishes and silverware', 'Dryer', 'Elevator', 'Essentials', 'Ethernet connection', 'Extra pillows and blankets', 'Free parking on premises', 'Garden or backyard', 'Hair dryer', 'Hangers', 'Hot tub', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lockbox', 'Microwave', 'Pool', 'Refrigerator', 'Self check-in', 'Shampoo', 'Step-free access', 'Step-free access', 'Stove', 'TV', 'Washer', 'Well-lit path to entrance', 'Wide clearance to bed', 'Wifi']"
10116256,https://www.airbnb.com/rooms/10116256,GOLF ROYAL RESIDENCE SUİTES(2+1)-2,Serviced apartment,Entire home/apt,Real Bed,1,1125,moderate,6,2,5,0,2,997,0,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/79955df9-923e-44ee-bc3c-5e88041a8c53.jpg?aki_policy=large'},{},51471538,https://www.airbnb.com/users/show/51471538,Ahmet,"Istanbul, İstanbul, Turkey",within an hour,https://a0.muscache.com/im/pictures/user/d8c830d0-16da-455c-818a-790864132e0a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d8c830d0-16da-455c-818a-790864132e0a.jpg?aki_policy=profile_x_medium,Şişli,100.0,No,Yes,No,16,16,"['email', 'phone', 'reviews']","Şişli, İstanbul, Turkey",Şişli,Sisli,Istanbul,Turkey,TR,Point,28.98818,41.04772,False,30,60,90,365,"['24-hour check-in', 'Air conditioning', 'Building staff', 'Buzzer/wireless intercom', 'Carbon monoxide detector', 'Doorman', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Paid parking off premises', 'Self check-in', 'Shampoo', 'Smoke detector', 'Smoking allowed', 'Suitable for events', 'TV', 'Washer', 'Wheelchair accessible', 'Wifi']"
10109896,https://www.airbnb.com/rooms/10109896,THE Place to See Sydney's FIREWORKS,House,Entire home/apt,Real Bed,2,1125,moderate,2,1,1,0,2,250,150,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/aca46512-3f26-432e-8114-e13fa5707217.jpg?aki_policy=large'},{},6517277,https://www.airbnb.com/users/show/6517277,Kristin,"Sydney, New South Wales, Australia",0,https://a0.muscache.com/im/pictures/a304162e-015b-4e94-a891-84c4355fad39.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/a304162e-015b-4e94-a891-84c4355fad39.jpg?aki_policy=profile_x_medium,Lilyfield/Rozelle,0.0,No,Yes,No,1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']","Rozelle, NSW, Australia",Lilyfield/Rozelle,Leichhardt,Sydney,Australia,AU,Point,151.17956,-33.86296,True,0,0,0,0,"['Air conditioning', 'Buzzer/wireless intercom', 'Cable TV', 'Dryer', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Heating', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi']"
10057447,https://www.airbnb.com/rooms/10057447,Modern Spacious 1 Bedroom Loft,Apartment,Entire home/apt,Real Bed,1,1125,flexible,4,1,2,0,1,50,0,31,1,{'picture_url': 'https://a0.muscache.com/im/pictures/9fa69ad8-c9be-45dd-966b-b8f59bdccb2b.jpg?aki_policy=large'},{},51612949,https://www.airbnb.com/users/show/51612949,Konstantin,"Montreal, Quebec, Canada",0,https://a0.muscache.com/im/pictures/beb6b50e-0a26-4b29-9837-d68c3eea413f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/beb6b50e-0a26-4b29-9837-d68c3eea413f.jpg?aki_policy=profile_x_medium,Mile End,0.0,No,Yes,No,1,1,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","Montréal, Québec, Canada",Mile End,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,-73.59111,45.51889,True,0,0,0,0,"['24-hour check-in', 'Dryer', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Hangers', 'Heating', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Safety card', 'Shampoo', 'Smoke detector', 'Washer', 'Wifi']"
10057826,https://www.airbnb.com/rooms/10057826,Deluxe Loft Suite,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,4,0,2,5,1,205,0,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/40ace1e3-4917-46e5-994f-30a5965f5159.jpg?aki_policy=large'},"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 8, 'review_scores_location': 9, 'review_scores_value': 9, 'review_scores_rating': 88}",47554473,https://www.airbnb.com/users/show/47554473,Mae,US,within a few hours,https://a0.muscache.com/im/pictures/c680ce22-d6ec-4b00-8ef3-b5b7fc0d76f2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/c680ce22-d6ec-4b00-8ef3-b5b7fc0d76f2.jpg?aki_policy=profile_x_medium,Greenpoint,100.0,No,Yes,No,13,13,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id']","Brooklyn, NY, United States",Greenpoint,Greenpoint,New York,United States,US,Point,-73.94472,40.72778,True,30,31,31,243,"['24-hour check-in', 'Air conditioning', 'Cable TV', 'Carbon monoxide detector', 'Doorman', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Gym', 'Hair dryer', 'Hangers', 'Heating', 'Internet', 'Iron', 'Kitchen', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi']"
10092679,https://www.airbnb.com/rooms/10092679,Cozy house at Beyoğlu,Apartment,Private room,Pull-out Sofa,2,1125,flexible,2,1,1,27,1,58,0,60,1,{'picture_url': 'https://a0.muscache.com/im/pictures/23876199-7472-48f4-b215-7c727be47fd7.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 9, 'review_scores_value': 10, 'review_scores_rating': 99}",21331922,https://www.airbnb.com/users/show/21331922,Ali,İstanbul,within an hour,https://a0.muscache.com/im/pictures/user/bcd9b30d-f858-4fab-b7a3-f98b45df73cb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/bcd9b30d-f858-4fab-b7a3-f98b45df73cb.jpg?aki_policy=profile_x_medium,Taksim,100.0,Yes,Yes,Yes,8,8,"['email', 'phone', 'reviews', 'jumio']","Beyoğlu, İstanbul, Turkey",Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,28.95825,41.03777,False,3,19,37,37,"['Bed linens', 'Breakfast', 'Cat(s)', 'Coffee maker', 'Cooking basics', 'Dishwasher', 'Essentials', 'Extra pillows and blankets', 'Free street parking', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Luggage dropoff allowed', 'Patio or balcony', 'Pets live on this property', 'Refrigerator', 'Shampoo', 'Smoking allowed', 'Washer', 'Wifi']"
10228731,https://www.airbnb.com/rooms/10228731,Quarto inteiro na Tijuca,Apartment,Private room,Real Bed,1,15,flexible,1,1,1,1,2,149,30,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/de6ab94d-9bcb-4f57-80f6-388aeaaa89c6.jpg?aki_policy=large'},"{'review_scores_accuracy': 8, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 100}",12673423,https://www.airbnb.com/users/show/12673423,Gilberto,"Rio, Rio de Janeiro, Brazil",0,https://a0.muscache.com/im/users/12673423/profile_pic/1393616988/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/12673423/profile_pic/1393616988/original.jpg?aki_policy=profile_x_medium,Tijuca,0.0,No,Yes,No,2,2,"['email', 'phone', 'reviews']","Rio de Janeiro, Rio de Janeiro, Brazil",Tijuca,Tijuca,Rio De Janeiro,Brazil,BR,Point,-43.247421907135774,-22.936203246553816,False,28,58,88,178,"['Family/kid friendly', 'Free parking on premises', 'Internet', 'Kitchen', 'Washer', 'Wifi']"
1019168,https://www.airbnb.com/rooms/1019168,"Cozy Nest, heart of the Plateau",Apartment,Private room,Real Bed,2,120,strict_14_with_grace_period,1,1,1,62,1,34,25,10,1,{'picture_url': 'https://a0.muscache.com/im/pictures/a27beb17-c028-49a1-a374-9f4244f7b2ff.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 98}",39300,https://www.airbnb.com/users/show/39300,Lilou,"Montreal, Quebec, Canada",within a day,https://a0.muscache.com/im/users/39300/profile_pic/1400790873/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/39300/profile_pic/1400790873/original.jpg?aki_policy=profile_x_medium,Mile End,100.0,Yes,Yes,Yes,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']","Montreal, QC, Canada",Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,-73.58774,45.52028,True,0,0,0,0,"['BBQ grill', 'Cat(s)', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dryer', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Free street parking', 'Garden or backyard', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lockbox', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Paid parking off premises', 'Pets live on this property', 'Refrigerator', 'Self check-in', 'Shampoo', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Wifi']"
